id,language,category,slug,route,indexable,score,units,sourceCount,sourceHostCount,sectionCount,faqCount,verifiedAt,staleDays,generated,sourceFile,sourceHosts
1password-vs-bitwarden-ja,ja,hosting-security,1password-vs-bitwarden,/ja/hosting-security/1password-vs-bitwarden/,false,100,2068,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#1password-vs-bitwarden:ja,1password.com|bitwarden.com
1password-vs-keeper-ja,ja,hosting-security,1password-vs-keeper,/ja/hosting-security/1password-vs-keeper/,false,100,2264,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#1password-vs-keeper:ja,1password.com|keepersecurity.com
1password-vs-nordpass-ja,ja,hosting-security,1password-vs-nordpass,/ja/hosting-security/1password-vs-nordpass/,false,100,2281,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#1password-vs-nordpass:ja,1password.com|nordpass.com
ablenet-rental-server-review-ja,ja,hosting-security,ablenet-rental-server-review,/ja/hosting-security/ablenet-rental-server-review/,true,90,1236,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#ablenet-rental-server-review:ja,ablenet.jp
ablenet-vps-review-ja,ja,hosting-security,ablenet-vps-review,/ja/hosting-security/ablenet-vps-review/,true,90,1219,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#ablenet-vps-review:ja,ablenet.jp
bitwarden-vs-keeper-ja,ja,hosting-security,bitwarden-vs-keeper,/ja/hosting-security/bitwarden-vs-keeper/,false,100,2224,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#bitwarden-vs-keeper:ja,bitwarden.com|keepersecurity.com
bitwarden-vs-nordpass-ja,ja,hosting-security,bitwarden-vs-nordpass,/ja/hosting-security/bitwarden-vs-nordpass/,false,100,2200,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#bitwarden-vs-nordpass:ja,bitwarden.com|nordpass.com
business-web-hosting-comparison-ja,ja,hosting-security,business-web-hosting-comparison,/ja/hosting-security/business-web-hosting-comparison/,true,100,1961,10,3,6,3,2026-07-19,-1,false,content/articles/ja/business-web-hosting-comparison.json,cpi.ad.jp|business.xserver.ne.jp|conoha.jp
cloudways-guide,ja,hosting-security,cloudways-guide,/ja/hosting-security/cloudways-guide/,true,70,371,1,1,4,1,2026-07-17,1,false,content/articles/ja/cloudways-guide.json,cloudways.com
cloudways-vs-kinsta-ja,ja,hosting-security,cloudways-vs-kinsta,/ja/hosting-security/cloudways-vs-kinsta/,false,100,2002,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#cloudways-vs-kinsta:ja,cloudways.com|kinsta.com
cloudways-vs-wp-engine-ja,ja,hosting-security,cloudways-vs-wp-engine,/ja/hosting-security/cloudways-vs-wp-engine/,false,100,2384,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#cloudways-vs-wp-engine:ja,cloudways.com|wpengine.com
colorfulbox-review-ja,ja,hosting-security,colorfulbox-review,/ja/hosting-security/colorfulbox-review/,true,90,1168,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#colorfulbox-review:ja,colorfulbox.jp
com-vs-jp-domain,ja,hosting-security,com-vs-jp-domain,/ja/hosting-security/com-vs-jp-domain/,true,70,392,1,1,4,1,2026-07-17,1,false,content/articles/ja/com-vs-jp-domain.json,jprs.jp
conoha-wing-review-ja,ja,hosting-security,conoha-wing-review,/ja/hosting-security/conoha-wing-review/,true,90,1133,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#conoha-wing-review:ja,conoha.jp
cpi-rental-server-review-ja,ja,hosting-security,cpi-rental-server-review,/ja/hosting-security/cpi-rental-server-review/,true,100,2400,6,1,6,4,2026-07-19,-1,false,content/articles/ja/cpi-rental-server-review.json,cpi.ad.jp
cpi-vs-xserver-business-ja,ja,hosting-security,cpi-vs-xserver-business,/ja/hosting-security/cpi-vs-xserver-business/,true,100,2065,9,2,6,3,2026-07-19,-1,false,content/articles/ja/cpi-vs-xserver-business.json,cpi.ad.jp|business.xserver.ne.jp
domain-registrar-comparison,ja,hosting-security,domain-registrar-comparison,/ja/hosting-security/domain-registrar-comparison/,true,80,388,3,3,4,1,2026-07-17,1,false,content/articles/ja/domain-registrar-comparison.json,jprs.jp|cloudflare.com|namecheap.com
hostinger-alternatives-ja,ja,hosting-security,hostinger-alternatives,/ja/hosting-security/hostinger-alternatives/,true,100,2538,8,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#hostinger-alternatives:ja,hostinger.com|siteground.com|cloudways.com|kinsta.com
hostinger-for-small-business-ja,ja,hosting-security,hostinger-for-small-business,/ja/hosting-security/hostinger-for-small-business/,true,100,2515,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#hostinger-for-small-business:ja,hostinger.com|siteground.com|cloudways.com
hostinger-pricing-guide-ja,ja,hosting-security,hostinger-pricing-guide,/ja/hosting-security/hostinger-pricing-guide/,true,100,2329,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#hostinger-pricing-guide:ja,hostinger.com
hostinger-vs-ablenet-vps-ja,ja,hosting-security,hostinger-vs-ablenet-vps,/ja/hosting-security/hostinger-vs-ablenet-vps/,true,100,1423,2,2,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#hostinger-vs-ablenet-vps:ja,hostinger.com|ablenet.jp
hostinger-vs-cloudways,ja,hosting-security,hostinger-vs-cloudways,/ja/hosting-security/hostinger-vs-cloudways/,false,100,2296,3,2,6,3,2026-07-18,0,false,content/articles/ja/hostinger-vs-cloudways.json,hostinger.com|cloudways.com
hostinger-vs-kinsta-ja,ja,hosting-security,hostinger-vs-kinsta,/ja/hosting-security/hostinger-vs-kinsta/,true,100,2200,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#hostinger-vs-kinsta:ja,hostinger.com|kinsta.com
hostinger-vs-lolipop-ja,ja,hosting-security,hostinger-vs-lolipop,/ja/hosting-security/hostinger-vs-lolipop/,true,100,1283,2,2,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#hostinger-vs-lolipop:ja,hostinger.com|lolipop.jp
hostinger-vs-siteground-ja,ja,hosting-security,hostinger-vs-siteground,/ja/hosting-security/hostinger-vs-siteground/,false,100,2101,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#hostinger-vs-siteground:ja,hostinger.com|siteground.com
hostinger-vs-wp-engine-ja,ja,hosting-security,hostinger-vs-wp-engine,/ja/hosting-security/hostinger-vs-wp-engine/,true,100,2395,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#hostinger-vs-wp-engine:ja,hostinger.com|wpengine.com
hostinger-vs-xserver-ja,ja,hosting-security,hostinger-vs-xserver,/ja/hosting-security/hostinger-vs-xserver/,true,100,1320,2,2,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#hostinger-vs-xserver:ja,hostinger.com|xserver.ne.jp
jetboy-review-ja,ja,hosting-security,jetboy-review,/ja/hosting-security/jetboy-review/,true,90,1119,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#jetboy-review:ja,jetboy.jp
kinsta-alternatives-ja,ja,hosting-security,kinsta-alternatives,/ja/hosting-security/kinsta-alternatives/,true,100,2615,8,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#kinsta-alternatives:ja,kinsta.com|wpengine.com|cloudways.com|siteground.com
kinsta-for-agencies-ja,ja,hosting-security,kinsta-for-agencies,/ja/hosting-security/kinsta-for-agencies/,true,100,2528,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#kinsta-for-agencies:ja,kinsta.com|wpengine.com|cloudways.com
kinsta-pricing-guide-ja,ja,hosting-security,kinsta-pricing-guide,/ja/hosting-security/kinsta-pricing-guide/,true,100,2316,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#kinsta-pricing-guide:ja,kinsta.com
kinsta-vs-wp-engine,ja,hosting-security,kinsta-vs-wp-engine,/ja/hosting-security/kinsta-vs-wp-engine/,true,100,2159,4,2,6,3,2026-07-18,0,false,content/articles/ja/kinsta-vs-wp-engine.json,kinsta.com|wpengine.com
mixhost-review-ja,ja,hosting-security,mixhost-review,/ja/hosting-security/mixhost-review/,true,90,1114,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#mixhost-review:ja,mixhost.jp
namecheap-review-ja,ja,hosting-security,namecheap-review,/ja/hosting-security/namecheap-review/,true,90,1156,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#namecheap-review:ja,namecheap.com
nordpass-vs-keeper-ja,ja,hosting-security,nordpass-vs-keeper,/ja/hosting-security/nordpass-vs-keeper/,false,100,2028,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#nordpass-vs-keeper:ja,nordpass.com|keepersecurity.com
nordvpn-alternatives-ja,ja,hosting-security,nordvpn-alternatives,/ja/hosting-security/nordvpn-alternatives/,true,100,2641,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#nordvpn-alternatives:ja,nordvpn.com|surfshark.com|protonvpn.com
nordvpn-for-remote-teams-ja,ja,hosting-security,nordvpn-for-remote-teams,/ja/hosting-security/nordvpn-for-remote-teams/,true,100,2736,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#nordvpn-for-remote-teams:ja,nordvpn.com|surfshark.com|protonvpn.com
nordvpn-pricing-guide-ja,ja,hosting-security,nordvpn-pricing-guide,/ja/hosting-security/nordvpn-pricing-guide/,true,100,2439,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#nordvpn-pricing-guide:ja,nordvpn.com
nordvpn-review-ja,ja,hosting-security,nordvpn-review,/ja/hosting-security/nordvpn-review/,true,100,2078,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#nordvpn-review:ja,nordvpn.com
nordvpn-vs-surfshark-ja,ja,hosting-security,nordvpn-vs-surfshark,/ja/hosting-security/nordvpn-vs-surfshark/,true,100,2355,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#nordvpn-vs-surfshark:ja,nordvpn.com|surfshark.com
proton-vpn-review-ja,ja,hosting-security,proton-vpn-review,/ja/hosting-security/proton-vpn-review/,false,100,2087,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#proton-vpn-review:ja,protonvpn.com
proton-vpn-vs-nordvpn-ja,ja,hosting-security,proton-vpn-vs-nordvpn,/ja/hosting-security/proton-vpn-vs-nordvpn/,false,100,2368,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#proton-vpn-vs-nordvpn:ja,protonvpn.com|nordvpn.com
proton-vpn-vs-surfshark-ja,ja,hosting-security,proton-vpn-vs-surfshark,/ja/hosting-security/proton-vpn-vs-surfshark/,false,100,2399,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#proton-vpn-vs-surfshark:ja,protonvpn.com|surfshark.com
siteground-vs-cloudways-ja,ja,hosting-security,siteground-vs-cloudways,/ja/hosting-security/siteground-vs-cloudways/,false,100,2262,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#siteground-vs-cloudways:ja,siteground.com|cloudways.com
siteground-vs-kinsta-ja,ja,hosting-security,siteground-vs-kinsta,/ja/hosting-security/siteground-vs-kinsta/,false,100,2264,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#siteground-vs-kinsta:ja,siteground.com|kinsta.com
surfshark-alternatives-ja,ja,hosting-security,surfshark-alternatives,/ja/hosting-security/surfshark-alternatives/,true,100,2663,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#surfshark-alternatives:ja,surfshark.com|nordvpn.com|protonvpn.com
surfshark-for-small-business-ja,ja,hosting-security,surfshark-for-small-business,/ja/hosting-security/surfshark-for-small-business/,true,100,2764,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#surfshark-for-small-business:ja,surfshark.com|nordvpn.com|protonvpn.com
surfshark-pricing-guide-ja,ja,hosting-security,surfshark-pricing-guide,/ja/hosting-security/surfshark-pricing-guide/,true,100,2457,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#surfshark-pricing-guide:ja,surfshark.com
surfshark-review-ja,ja,hosting-security,surfshark-review,/ja/hosting-security/surfshark-review/,true,100,2068,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#surfshark-review:ja,surfshark.com
wordpress-com-vs-cloudways-ja,ja,hosting-security,wordpress-com-vs-cloudways,/ja/hosting-security/wordpress-com-vs-cloudways/,false,100,2339,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wordpress-com-vs-cloudways:ja,wordpress.com|cloudways.com
wordpress-com-vs-hostinger-ja,ja,hosting-security,wordpress-com-vs-hostinger,/ja/hosting-security/wordpress-com-vs-hostinger/,false,100,2378,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wordpress-com-vs-hostinger:ja,wordpress.com|hostinger.com
wordpress-com-vs-kinsta-ja,ja,hosting-security,wordpress-com-vs-kinsta,/ja/hosting-security/wordpress-com-vs-kinsta/,false,100,2375,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wordpress-com-vs-kinsta:ja,wordpress.com|kinsta.com
wordpress-com-vs-siteground-ja,ja,hosting-security,wordpress-com-vs-siteground,/ja/hosting-security/wordpress-com-vs-siteground/,false,100,2431,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wordpress-com-vs-siteground:ja,wordpress.com|siteground.com
wordpress-com-vs-wp-engine-ja,ja,hosting-security,wordpress-com-vs-wp-engine,/ja/hosting-security/wordpress-com-vs-wp-engine/,false,100,2520,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#wordpress-com-vs-wp-engine:ja,wordpress.com|wpengine.com
wp-engine-alternatives-ja,ja,hosting-security,wp-engine-alternatives,/ja/hosting-security/wp-engine-alternatives/,true,100,2748,8,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#wp-engine-alternatives:ja,wpengine.com|kinsta.com|cloudways.com|siteground.com
wp-engine-for-agencies-ja,ja,hosting-security,wp-engine-for-agencies,/ja/hosting-security/wp-engine-for-agencies/,true,100,2709,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#wp-engine-for-agencies:ja,wpengine.com|kinsta.com|cloudways.com
wp-engine-pricing-guide-ja,ja,hosting-security,wp-engine-pricing-guide,/ja/hosting-security/wp-engine-pricing-guide/,true,100,2519,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#wp-engine-pricing-guide:ja,wpengine.com
wp-engine-vs-siteground-ja,ja,hosting-security,wp-engine-vs-siteground,/ja/hosting-security/wp-engine-vs-siteground/,false,100,2432,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#wp-engine-vs-siteground:ja,wpengine.com|siteground.com
wpx-speed-review-ja,ja,hosting-security,wpx-speed-review,/ja/hosting-security/wpx-speed-review/,true,90,1128,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#wpx-speed-review:ja,wpx.jp
xserver-vs-lolipop-ja,ja,hosting-security,xserver-vs-lolipop,/ja/hosting-security/xserver-vs-lolipop/,true,100,1243,2,2,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#xserver-vs-lolipop:ja,xserver.ne.jp|lolipop.jp
a8net-guide-ja,ja,seo-marketing,a8net-guide,/ja/seo-marketing/a8net-guide/,true,90,1074,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#a8net-guide:ja,a8.net
activecampaign-alternatives-ja,ja,seo-marketing,activecampaign-alternatives,/ja/seo-marketing/activecampaign-alternatives/,true,100,2914,8,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#activecampaign-alternatives:ja,activecampaign.com|getresponse.com|hubspot.com|mailerlite.com
activecampaign-for-ecommerce-ja,ja,seo-marketing,activecampaign-for-ecommerce,/ja/seo-marketing/activecampaign-for-ecommerce/,true,100,2800,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#activecampaign-for-ecommerce:ja,activecampaign.com|getresponse.com|hubspot.com
activecampaign-pricing-guide-ja,ja,seo-marketing,activecampaign-pricing-guide,/ja/seo-marketing/activecampaign-pricing-guide/,true,100,2538,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#activecampaign-pricing-guide:ja,activecampaign.com
activecampaign-review-ja,ja,seo-marketing,activecampaign-review,/ja/seo-marketing/activecampaign-review/,true,100,2081,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#activecampaign-review:ja,activecampaign.com
activecampaign-vs-hubspot-ja,ja,seo-marketing,activecampaign-vs-hubspot,/ja/seo-marketing/activecampaign-vs-hubspot/,true,100,2625,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#activecampaign-vs-hubspot:ja,activecampaign.com|hubspot.com
affiliate-marketing-start-guide-ja,ja,seo-marketing,affiliate-marketing-start-guide,/ja/seo-marketing/affiliate-marketing-start-guide/,true,100,1132,2,2,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#affiliate-marketing-start-guide:ja,a8.net|af.moshimo.com
ahrefs-vs-mangools-ja,ja,seo-marketing,ahrefs-vs-mangools,/ja/seo-marketing/ahrefs-vs-mangools/,false,100,1912,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#ahrefs-vs-mangools:ja,ahrefs.com|mangools.com
ahrefs-vs-se-ranking-ja,ja,seo-marketing,ahrefs-vs-se-ranking,/ja/seo-marketing/ahrefs-vs-se-ranking/,false,100,2107,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#ahrefs-vs-se-ranking:ja,ahrefs.com|seranking.com
ahrefs-vs-ubersuggest-ja,ja,seo-marketing,ahrefs-vs-ubersuggest,/ja/seo-marketing/ahrefs-vs-ubersuggest/,false,100,2233,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#ahrefs-vs-ubersuggest:ja,ahrefs.com|neilpatel.com|app.neilpatel.com
brevo-vs-activecampaign-ja,ja,seo-marketing,brevo-vs-activecampaign,/ja/seo-marketing/brevo-vs-activecampaign/,false,100,2265,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#brevo-vs-activecampaign:ja,brevo.com|activecampaign.com
brevo-vs-getresponse-ja,ja,seo-marketing,brevo-vs-getresponse,/ja/seo-marketing/brevo-vs-getresponse/,false,100,2195,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#brevo-vs-getresponse:ja,brevo.com|getresponse.com
brevo-vs-kit-ja,ja,seo-marketing,brevo-vs-kit,/ja/seo-marketing/brevo-vs-kit/,false,100,2137,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#brevo-vs-kit:ja,brevo.com|kit.com
getresponse-alternatives-ja,ja,seo-marketing,getresponse-alternatives,/ja/seo-marketing/getresponse-alternatives/,true,100,2702,8,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#getresponse-alternatives:ja,getresponse.com|mailerlite.com|activecampaign.com|brevo.com
getresponse-for-creators-ja,ja,seo-marketing,getresponse-for-creators,/ja/seo-marketing/getresponse-for-creators/,true,100,2673,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#getresponse-for-creators:ja,getresponse.com|kit.com|mailerlite.com
getresponse-pricing-guide-ja,ja,seo-marketing,getresponse-pricing-guide,/ja/seo-marketing/getresponse-pricing-guide/,true,100,2429,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#getresponse-pricing-guide:ja,getresponse.com
getresponse-vs-activecampaign-ja,ja,seo-marketing,getresponse-vs-activecampaign,/ja/seo-marketing/getresponse-vs-activecampaign/,true,100,2449,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#getresponse-vs-activecampaign:ja,getresponse.com|activecampaign.com
getresponse-vs-hubspot-ja,ja,seo-marketing,getresponse-vs-hubspot,/ja/seo-marketing/getresponse-vs-hubspot/,true,100,2611,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#getresponse-vs-hubspot:ja,getresponse.com|hubspot.com
getresponse-vs-kit-ja,ja,seo-marketing,getresponse-vs-kit,/ja/seo-marketing/getresponse-vs-kit/,false,100,2302,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#getresponse-vs-kit:ja,getresponse.com|kit.com
getresponse-vs-mailerlite-ja,ja,seo-marketing,getresponse-vs-mailerlite,/ja/seo-marketing/getresponse-vs-mailerlite/,false,100,2122,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#getresponse-vs-mailerlite:ja,getresponse.com|mailerlite.com
how-to-make-money-blogging-ja,ja,seo-marketing,how-to-make-money-blogging,/ja/seo-marketing/how-to-make-money-blogging/,true,90,1111,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#how-to-make-money-blogging:ja,developers.google.com
hubspot-marketing-alternatives-ja,ja,seo-marketing,hubspot-marketing-alternatives,/ja/seo-marketing/hubspot-marketing-alternatives/,true,100,2978,8,4,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#hubspot-marketing-alternatives:ja,hubspot.com|activecampaign.com|mailchimp.com|brevo.com
hubspot-marketing-for-small-business-ja,ja,seo-marketing,hubspot-marketing-for-small-business,/ja/seo-marketing/hubspot-marketing-for-small-business/,true,100,2961,6,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#hubspot-marketing-for-small-business:ja,hubspot.com|activecampaign.com|mailchimp.com
hubspot-marketing-pricing-guide-ja,ja,seo-marketing,hubspot-marketing-pricing-guide,/ja/seo-marketing/hubspot-marketing-pricing-guide/,true,100,2702,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-affiliate-intents.json#hubspot-marketing-pricing-guide:ja,hubspot.com
hubspot-marketing-review-ja,ja,seo-marketing,hubspot-marketing-review,/ja/seo-marketing/hubspot-marketing-review/,true,100,2183,2,1,6,3,2026-07-19,-1,true,content/article-batches/bilingual-review-expansion.json#hubspot-marketing-review:ja,hubspot.com
hubspot-vs-brevo-ja,ja,seo-marketing,hubspot-vs-brevo,/ja/seo-marketing/hubspot-vs-brevo/,false,100,2433,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#hubspot-vs-brevo:ja,hubspot.com|brevo.com
hubspot-vs-mailchimp-ja,ja,seo-marketing,hubspot-vs-mailchimp,/ja/seo-marketing/hubspot-vs-mailchimp/,false,100,2510,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#hubspot-vs-mailchimp:ja,hubspot.com|mailchimp.com
kit-vs-activecampaign-ja,ja,seo-marketing,kit-vs-activecampaign,/ja/seo-marketing/kit-vs-activecampaign/,false,100,2413,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#kit-vs-activecampaign:ja,kit.com|activecampaign.com
kit-vs-hubspot-ja,ja,seo-marketing,kit-vs-hubspot,/ja/seo-marketing/kit-vs-hubspot/,false,100,2554,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#kit-vs-hubspot:ja,kit.com|hubspot.com
mailchimp-vs-activecampaign-ja,ja,seo-marketing,mailchimp-vs-activecampaign,/ja/seo-marketing/mailchimp-vs-activecampaign/,false,100,2340,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#mailchimp-vs-activecampaign:ja,mailchimp.com|activecampaign.com
mailchimp-vs-brevo-ja,ja,seo-marketing,mailchimp-vs-brevo,/ja/seo-marketing/mailchimp-vs-brevo/,false,100,1969,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparisons.json#mailchimp-vs-brevo:ja,mailchimp.com|brevo.com
mailchimp-vs-getresponse-ja,ja,seo-marketing,mailchimp-vs-getresponse,/ja/seo-marketing/mailchimp-vs-getresponse/,false,100,2335,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#mailchimp-vs-getresponse:ja,mailchimp.com|getresponse.com
mailchimp-vs-kit-ja,ja,seo-marketing,mailchimp-vs-kit,/ja/seo-marketing/mailchimp-vs-kit/,false,100,2221,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion.json#mailchimp-vs-kit:ja,mailchimp.com|kit.com
mailchimp-vs-mailerlite-ja,ja,seo-marketing,mailchimp-vs-mailerlite,/ja/seo-marketing/mailchimp-vs-mailerlite/,false,100,2302,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#mailchimp-vs-mailerlite:ja,mailchimp.com|mailerlite.com
mailerlite-vs-activecampaign-ja,ja,seo-marketing,mailerlite-vs-activecampaign,/ja/seo-marketing/mailerlite-vs-activecampaign/,false,100,2418,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#mailerlite-vs-activecampaign:ja,mailerlite.com|activecampaign.com
mailerlite-vs-brevo,ja,seo-marketing,mailerlite-vs-brevo,/ja/seo-marketing/mailerlite-vs-brevo/,false,100,2295,4,2,6,3,2026-07-18,0,false,content/articles/ja/mailerlite-vs-brevo.json,mailerlite.com|brevo.com
mailerlite-vs-hubspot-ja,ja,seo-marketing,mailerlite-vs-hubspot,/ja/seo-marketing/mailerlite-vs-hubspot/,false,100,2600,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#mailerlite-vs-hubspot:ja,mailerlite.com|hubspot.com
mailerlite-vs-kit-ja,ja,seo-marketing,mailerlite-vs-kit,/ja/seo-marketing/mailerlite-vs-kit/,false,100,2262,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-2.json#mailerlite-vs-kit:ja,mailerlite.com|kit.com
mangools-vs-ubersuggest-ja,ja,seo-marketing,mangools-vs-ubersuggest,/ja/seo-marketing/mangools-vs-ubersuggest/,false,100,2326,4,3,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#mangools-vs-ubersuggest:ja,mangools.com|neilpatel.com|app.neilpatel.com
moshimo-affiliate-guide-ja,ja,seo-marketing,moshimo-affiliate-guide,/ja/seo-marketing/moshimo-affiliate-guide/,true,90,1085,1,1,6,2,2026-07-19,-1,true,content/article-batches/legacy-migrations.json#moshimo-affiliate-guide:ja,af.moshimo.com
se-ranking-vs-mangools-ja,ja,seo-marketing,se-ranking-vs-mangools,/ja/seo-marketing/se-ranking-vs-mangools/,false,100,2213,4,2,6,3,2026-07-19,-1,true,content/article-batches/bilingual-comparison-expansion-3.json#se-ranking-vs-mangools:ja,seranking.com|mangools.com
